Date,SKU,Category,Sales
2026-01-02,SPO-SKU-1002,Sports & Outdoors,16
2026-01-03,SPO-SKU-1002,Sports & Outdoors,6
2026-01-04,SPO-SKU-1002,Sports & Outdoors,16
2026-01-05,SPO-SKU-1002,Sports & Outdoors,28
2026-01-06,SPO-SKU-1002,Sports & Outdoors,31
2026-01-07,SPO-SKU-1002,Sports & Outdoors,30
2026-01-08,SPO-SKU-1002,Sports & Outdoors,20
2026-01-09,SPO-SKU-1002,Sports & Outdoors,9
2026-01-10,SPO-SKU-1002,Sports & Outdoors,11
2026-01-11,SPO-SKU-1002,Sports & Outdoors,0
2026-01-12,SPO-SKU-1002,Sports & Outdoors,28
2026-01-13,SPO-SKU-1002,Sports & Outdoors,0
2026-01-14,SPO-SKU-1002,Sports & Outdoors,23
2026-01-15,SPO-SKU-1002,Sports & Outdoors,16
2026-01-16,SPO-SKU-1002,Sports & Outdoors,10
2026-01-17,SPO-SKU-1002,Sports & Outdoors,7
2026-01-18,SPO-SKU-1002,Sports & Outdoors,14
2026-01-19,SPO-SKU-1002,Sports & Outdoors,20
2026-01-20,SPO-SKU-1002,Sports & Outdoors,28
2026-01-21,SPO-SKU-1002,Sports & Outdoors,22
2026-01-22,SPO-SKU-1002,Sports & Outdoors,20
2026-01-23,SPO-SKU-1002,Sports & Outdoors,7
2026-01-24,SPO-SKU-1002,Sports & Outdoors,7
2026-01-25,SPO-SKU-1002,Sports & Outdoors,12
2026-01-26,SPO-SKU-1002,Sports & Outdoors,20
2026-01-27,SPO-SKU-1002,Sports & Outdoors,27
2026-01-28,SPO-SKU-1002,Sports & Outdoors,27
2026-01-29,SPO-SKU-1002,Sports & Outdoors,11
2026-01-30,SPO-SKU-1002,Sports & Outdoors,15
2026-01-31,SPO-SKU-1002,Sports & Outdoors,9
2026-02-01,SPO-SKU-1002,Sports & Outdoors,0
2026-02-02,SPO-SKU-1002,Sports & Outdoors,29
2026-02-03,SPO-SKU-1002,Sports & Outdoors,30
2026-02-04,SPO-SKU-1002,Sports & Outdoors,28
2026-02-05,SPO-SKU-1002,Sports & Outdoors,16
2026-02-06,SPO-SKU-1002,Sports & Outdoors,9
2026-02-07,SPO-SKU-1002,Sports & Outdoors,15
2026-02-08,SPO-SKU-1002,Sports & Outdoors,13
2026-02-09,SPO-SKU-1002,Sports & Outdoors,22
2026-02-10,SPO-SKU-1002,Sports & Outdoors,29
2026-02-11,SPO-SKU-1002,Sports & Outdoors,25
2026-02-12,SPO-SKU-1002,Sports & Outdoors,15
2026-02-13,SPO-SKU-1002,Sports & Outdoors,5
2026-02-14,SPO-SKU-1002,Sports & Outdoors,0
2026-02-15,SPO-SKU-1002,Sports & Outdoors,22
2026-02-16,SPO-SKU-1002,Sports & Outdoors,27
2026-02-17,SPO-SKU-1002,Sports & Outdoors,27
2026-02-18,SPO-SKU-1002,Sports & Outdoors,19
2026-02-19,SPO-SKU-1002,Sports & Outdoors,18
2026-02-20,SPO-SKU-1002,Sports & Outdoors,0
2026-02-21,SPO-SKU-1002,Sports & Outdoors,0
2026-02-22,SPO-SKU-1002,Sports & Outdoors,0
2026-02-23,SPO-SKU-1002,Sports & Outdoors,23
2026-02-24,SPO-SKU-1002,Sports & Outdoors,25
2026-02-25,SPO-SKU-1002,Sports & Outdoors,21
2026-02-26,SPO-SKU-1002,Sports & Outdoors,10
2026-02-27,SPO-SKU-1002,Sports & Outdoors,0
2025-09-01,ELE-SKU-1003,Electronics,25
2025-09-02,ELE-SKU-1003,Electronics,25
2025-09-03,ELE-SKU-1003,Electronics,28
2025-09-04,ELE-SKU-1003,Electronics,27
2025-09-05,ELE-SKU-1003,Electronics,0
2025-09-06,ELE-SKU-1003,Electronics,18
2025-09-07,ELE-SKU-1003,Electronics,21
2025-09-08,ELE-SKU-1003,Electronics,20
2025-09-09,ELE-SKU-1003,Electronics,0
2025-09-10,ELE-SKU-1003,Electronics,28
2025-09-11,ELE-SKU-1003,Electronics,27
2025-09-12,ELE-SKU-1003,Electronics,0
2025-09-13,ELE-SKU-1003,Electronics,15
2025-09-14,ELE-SKU-1003,Electronics,17
2025-09-15,ELE-SKU-1003,Electronics,25
2025-09-16,ELE-SKU-1003,Electronics,34
2025-09-17,ELE-SKU-1003,Electronics,28
2025-09-18,ELE-SKU-1003,Electronics,32
2025-09-19,ELE-SKU-1003,Electronics,23
2025-09-20,ELE-SKU-1003,Electronics,22
2025-09-21,ELE-SKU-1003,Electronics,19
2025-09-22,ELE-SKU-1003,Electronics,22
2025-09-23,ELE-SKU-1003,Electronics,34
2025-09-24,ELE-SKU-1003,Electronics,33
2025-09-25,ELE-SKU-1003,Electronics,32
2025-09-26,ELE-SKU-1003,Electronics,18
2025-09-27,ELE-SKU-1003,Electronics,18
2025-09-28,ELE-SKU-1003,Electronics,18
2025-09-29,ELE-SKU-1003,Electronics,30
2025-09-30,ELE-SKU-1003,Electronics,34
2025-10-01,ELE-SKU-1003,Electronics,32
2025-10-02,ELE-SKU-1003,Electronics,25
2025-10-03,ELE-SKU-1003,Electronics,24
2025-10-04,ELE-SKU-1003,Electronics,16
2025-10-05,ELE-SKU-1003,Electronics,0
2025-10-06,ELE-SKU-1003,Electronics,30
2025-10-07,ELE-SKU-1003,Electronics,0
2025-10-08,ELE-SKU-1003,Electronics,36
2025-10-09,ELE-SKU-1003,Electronics,26
2025-10-10,ELE-SKU-1003,Electronics,24
2025-10-11,ELE-SKU-1003,Electronics,23
2025-10-12,ELE-SKU-1003,Electronics,25
2025-10-13,ELE-SKU-1003,Electronics,31
2025-10-14,ELE-SKU-1003,Electronics,35
2025-10-15,ELE-SKU-1003,Electronics,32
2025-10-16,ELE-SKU-1003,Electronics,32
2025-10-17,ELE-SKU-1003,Electronics,25
2025-10-18,ELE-SKU-1003,Electronics,26
2025-10-19,ELE-SKU-1003,Electronics,25
2025-10-20,ELE-SKU-1003,Electronics,30
2025-10-21,ELE-SKU-1003,Electronics,38
2025-10-22,ELE-SKU-1003,Electronics,34
2025-10-23,ELE-SKU-1003,Electronics,34
2025-10-24,ELE-SKU-1003,Electronics,25
2025-10-25,ELE-SKU-1003,Electronics,23
2025-10-26,ELE-SKU-1003,Electronics,25
2025-10-27,ELE-SKU-1003,Electronics,34
2025-10-28,ELE-SKU-1003,Electronics,37
2025-10-29,ELE-SKU-1003,Electronics,35
2025-10-30,ELE-SKU-1003,Electronics,27
2025-10-31,ELE-SKU-1003,Electronics,0
2025-11-01,ELE-SKU-1003,Electronics,19
2025-11-02,ELE-SKU-1003,Electronics,22
2025-11-03,ELE-SKU-1003,Electronics,34
2025-11-04,ELE-SKU-1003,Electronics,35
2025-11-05,ELE-SKU-1003,Electronics,38
2025-11-06,ELE-SKU-1003,Electronics,29
2025-11-07,ELE-SKU-1003,Electronics,24
2025-11-08,ELE-SKU-1003,Electronics,24
2025-11-09,ELE-SKU-1003,Electronics,27
2025-11-10,ELE-SKU-1003,Electronics,37
2025-11-11,ELE-SKU-1003,Electronics,40
2025-11-12,ELE-SKU-1003,Electronics,38
2025-11-13,ELE-SKU-1003,Electronics,31
2025-11-14,ELE-SKU-1003,Electronics,28
2025-11-15,ELE-SKU-1003,Electronics,21
2025-11-16,ELE-SKU-1003,Electronics,24
2025-11-17,ELE-SKU-1003,Electronics,31
2025-11-18,ELE-SKU-1003,Electronics,35
2025-11-19,ELE-SKU-1003,Electronics,34
2025-11-20,ELE-SKU-1003,Electronics,28
2025-11-21,ELE-SKU-1003,Electronics,28
2025-11-22,ELE-SKU-1003,Electronics,23
2025-11-23,ELE-SKU-1003,Electronics,28
2025-11-24,ELE-SKU-1003,Electronics,33
2025-11-25,ELE-SKU-1003,Electronics,42
2025-11-26,ELE-SKU-1003,Electronics,41
2025-11-27,ELE-SKU-1003,Electronics,31
2025-11-28,ELE-SKU-1003,Electronics,30
2025-11-29,ELE-SKU-1003,Electronics,25
2025-11-30,ELE-SKU-1003,Electronics,34
2025-12-01,ELE-SKU-1003,Electronics,34
2025-12-02,ELE-SKU-1003,Electronics,38
2025-12-03,ELE-SKU-1003,Electronics,0
2025-12-04,ELE-SKU-1003,Electronics,31
2025-12-05,ELE-SKU-1003,Electronics,30
2025-12-06,ELE-SKU-1003,Electronics,31
2025-12-07,ELE-SKU-1003,Electronics,31
2025-12-08,ELE-SKU-1003,Electronics,36
2025-12-09,ELE-SKU-1003,Electronics,0
2025-12-10,ELE-SKU-1003,Electronics,0
2025-12-11,ELE-SKU-1003,Electronics,35
2025-12-12,ELE-SKU-1003,Electronics,28
2025-12-13,ELE-SKU-1003,Electronics,29
2025-12-14,ELE-SKU-1003,Electronics,33
2025-12-15,ELE-SKU-1003,Electronics,35
2025-12-16,ELE-SKU-1003,Electronics,43
2025-12-17,ELE-SKU-1003,Electronics,39
2025-12-18,ELE-SKU-1003,Electronics,34
2025-12-19,ELE-SKU-1003,Electronics,29
2025-12-20,ELE-SKU-1003,Electronics,24
2025-12-21,ELE-SKU-1003,Electronics,30
2025-12-22,ELE-SKU-1003,Electronics,35
2025-12-23,ELE-SKU-1003,Electronics,44
2025-12-24,ELE-SKU-1003,Electronics,37
2025-12-25,ELE-SKU-1003,Electronics,33
2025-12-26,ELE-SKU-1003,Electronics,31
2025-12-27,ELE-SKU-1003,Electronics,25
2025-12-28,ELE-SKU-1003,Electronics,29
2025-12-29,ELE-SKU-1003,Electronics,40
2025-12-30,ELE-SKU-1003,Electronics,0
2025-12-31,ELE-SKU-1003,Electronics,42
2026-01-01,ELE-SKU-1003,Electronics,39
2026-01-02,ELE-SKU-1003,Electronics,31
2026-01-03,ELE-SKU-1003,Electronics,29
2026-01-04,ELE-SKU-1003,Electronics,37
2026-01-05,ELE-SKU-1003,Electronics,40
2026-01-06,ELE-SKU-1003,Electronics,43
2026-01-07,ELE-SKU-1003,Electronics,44
2026-01-08,ELE-SKU-1003,Electronics,33
2026-01-09,ELE-SKU-1003,Electronics,32
2026-01-10,ELE-SKU-1003,Electronics,0
2026-01-11,ELE-SKU-1003,Electronics,32
2026-01-12,ELE-SKU-1003,Electronics,37
2026-01-13,ELE-SKU-1003,Electronics,40
2026-01-14,ELE-SKU-1003,Electronics,38
2026-01-15,ELE-SKU-1003,Electronics,0
2026-01-16,ELE-SKU-1003,Electronics,35
2026-01-17,ELE-SKU-1003,Electronics,32
2026-01-18,ELE-SKU-1003,Electronics,32
2026-01-19,ELE-SKU-1003,Electronics,42
2026-01-20,ELE-SKU-1003,Electronics,45
2026-01-21,ELE-SKU-1003,Electronics,46
2026-01-22,ELE-SKU-1003,Electronics,36
2026-01-23,ELE-SKU-1003,Electronics,0
2026-01-24,ELE-SKU-1003,Electronics,34
2026-01-25,ELE-SKU-1003,Electronics,37
2026-01-26,ELE-SKU-1003,Electronics,0
2026-01-27,ELE-SKU-1003,Electronics,47
2026-01-28,ELE-SKU-1003,Electronics,41
2026-01-29,ELE-SKU-1003,Electronics,39
2026-01-30,ELE-SKU-1003,Electronics,33
2026-01-31,ELE-SKU-1003,Electronics,34
2026-02-01,ELE-SKU-1003,Electronics,42
2026-02-02,ELE-SKU-1003,Electronics,47
2026-02-03,ELE-SKU-1003,Electronics,49
2026-02-04,ELE-SKU-1003,Electronics,47
2026-02-05,ELE-SKU-1003,Electronics,34
2026-02-06,ELE-SKU-1003,Electronics,34
2026-02-07,ELE-SKU-1003,Electronics,33
2026-02-08,ELE-SKU-1003,Electronics,38
2026-02-09,ELE-SKU-1003,Electronics,44
2026-02-10,ELE-SKU-1003,Electronics,50
2026-02-11,ELE-SKU-1003,Electronics,44
2026-02-12,ELE-SKU-1003,Electronics,37
2026-02-13,ELE-SKU-1003,Electronics,31
2026-02-14,ELE-SKU-1003,Electronics,32
2026-02-15,ELE-SKU-1003,Electronics,43
2026-02-16,ELE-SKU-1003,Electronics,42
2026-02-17,ELE-SKU-1003,Electronics,48
2026-02-18,ELE-SKU-1003,Electronics,41
2026-02-19,ELE-SKU-1003,Electronics,37
2026-02-20,ELE-SKU-1003,Electronics,0
2026-02-21,ELE-SKU-1003,Electronics,32
2026-02-22,ELE-SKU-1003,Electronics,45
2026-02-23,ELE-SKU-1003,Electronics,44
2026-02-24,ELE-SKU-1003,Electronics,48
2026-02-25,ELE-SKU-1003,Electronics,42
2026-02-26,ELE-SKU-1003,Electronics,36
2026-02-27,ELE-SKU-1003,Electronics,38
2025-09-01,HOM-SKU-1004,Home & Garden,4
2025-09-02,HOM-SKU-1004,Home & Garden,4
2025-09-03,HOM-SKU-1004,Home & Garden,5
2025-09-04,HOM-SKU-1004,Home & Garden,4
2025-09-05,HOM-SKU-1004,Home & Garden,3
2025-09-06,HOM-SKU-1004,Home & Garden,2
2025-09-07,HOM-SKU-1004,Home & Garden,3
2025-09-08,HOM-SKU-1004,Home & Garden,4
2025-09-09,HOM-SKU-1004,Home & Garden,4
2025-09-10,HOM-SKU-1004,Home & Garden,5
2025-09-11,HOM-SKU-1004,Home & Garden,4
2025-09-12,HOM-SKU-1004,Home & Garden,3
2025-09-13,HOM-SKU-1004,Home & Garden,2
2025-09-14,HOM-SKU-1004,Home & Garden,3
2025-09-15,HOM-SKU-1004,Home & Garden,4
2025-09-16,HOM-SKU-1004,Home & Garden,4
2025-09-17,HOM-SKU-1004,Home & Garden,4
2025-09-18,HOM-SKU-1004,Home & Garden,4
2025-09-19,HOM-SKU-1004,Home & Garden,3
2025-09-20,HOM-SKU-1004,Home & Garden,2
2025-09-21,HOM-SKU-1004,Home & Garden,0
2025-09-22,HOM-SKU-1004,Home & Garden,4
2025-09-23,HOM-SKU-1004,Home & Garden,4
2025-09-24,HOM-SKU-1004,Home & Garden,4
2025-09-25,HOM-SKU-1004,Home & Garden,0
2025-09-26,HOM-SKU-1004,Home & Garden,3
2025-09-27,HOM-SKU-1004,Home & Garden,2
2025-09-28,HOM-SKU-1004,Home & Garden,3
2025-09-29,HOM-SKU-1004,Home & Garden,4
2025-09-30,HOM-SKU-1004,Home & Garden,4
2025-10-01,HOM-SKU-1004,Home & Garden,4
2025-10-02,HOM-SKU-1004,Home & Garden,4
2025-10-03,HOM-SKU-1004,Home & Garden,3
2025-10-04,HOM-SKU-1004,Home & Garden,2
2025-10-05,HOM-SKU-1004,Home & Garden,3
2025-10-06,HOM-SKU-1004,Home & Garden,0
2025-10-07,HOM-SKU-1004,Home & Garden,4
2025-10-08,HOM-SKU-1004,Home & Garden,4
2025-10-09,HOM-SKU-1004,Home & Garden,0
2025-10-10,HOM-SKU-1004,Home & Garden,3
2025-10-11,HOM-SKU-1004,Home & Garden,2
2025-10-12,HOM-SKU-1004,Home & Garden,3
2025-10-13,HOM-SKU-1004,Home & Garden,4
2025-10-14,HOM-SKU-1004,Home & Garden,4
2025-10-15,HOM-SKU-1004,Home & Garden,4
2025-10-16,HOM-SKU-1004,Home & Garden,3
2025-10-17,HOM-SKU-1004,Home & Garden,0
2025-10-18,HOM-SKU-1004,Home & Garden,2
2025-10-19,HOM-SKU-1004,Home & Garden,3
2025-10-20,HOM-SKU-1004,Home & Garden,4
2025-10-21,HOM-SKU-1004,Home & Garden,4
2025-10-22,HOM-SKU-1004,Home & Garden,4
2025-10-23,HOM-SKU-1004,Home & Garden,0
2025-10-24,HOM-SKU-1004,Home & Garden,2
2025-10-25,HOM-SKU-1004,Home & Garden,2
2025-10-26,HOM-SKU-1004,Home & Garden,0
2025-10-27,HOM-SKU-1004,Home & Garden,4
2025-10-28,HOM-SKU-1004,Home & Garden,4
2025-10-29,HOM-SKU-1004,Home & Garden,4
2025-10-30,HOM-SKU-1004,Home & Garden,3
2025-10-31,HOM-SKU-1004,Home & Garden,2
2025-11-01,HOM-SKU-1004,Home & Garden,2
2025-11-02,HOM-SKU-1004,Home & Garden,0
2025-11-03,HOM-SKU-1004,Home & Garden,4
2025-11-04,HOM-SKU-1004,Home & Garden,4
2025-11-05,HOM-SKU-1004,Home & Garden,0
2025-11-06,HOM-SKU-1004,Home & Garden,3
2025-11-07,HOM-SKU-1004,Home & Garden,2
2025-11-08,HOM-SKU-1004,Home & Garden,2
2025-11-09,HOM-SKU-1004,Home & Garden,0
2025-11-10,HOM-SKU-1004,Home & Garden,3
2025-11-11,HOM-SKU-1004,Home & Garden,4
2025-11-12,HOM-SKU-1004,Home & Garden,4
2025-11-13,HOM-SKU-1004,Home & Garden,3
2025-11-14,HOM-SKU-1004,Home & Garden,2
2025-11-15,HOM-SKU-1004,Home & Garden,2
2025-11-16,HOM-SKU-1004,Home & Garden,3
2025-11-17,HOM-SKU-1004,Home & Garden,3
2025-11-18,HOM-SKU-1004,Home & Garden,4
2025-11-19,HOM-SKU-1004,Home & Garden,4
2025-11-20,HOM-SKU-1004,Home & Garden,3
2025-11-21,HOM-SKU-1004,Home & Garden,2
2025-11-22,HOM-SKU-1004,Home & Garden,2
2025-11-23,HOM-SKU-1004,Home & Garden,0
2025-11-24,HOM-SKU-1004,Home & Garden,3
2025-11-25,HOM-SKU-1004,Home & Garden,4
2025-11-26,HOM-SKU-1004,Home & Garden,4
2025-11-27,HOM-SKU-1004,Home & Garden,3
2025-11-28,HOM-SKU-1004,Home & Garden,2
2025-11-29,HOM-SKU-1004,Home & Garden,2
2025-11-30,HOM-SKU-1004,Home & Garden,3
2025-12-01,HOM-SKU-1004,Home & Garden,3
2025-12-02,HOM-SKU-1004,Home & Garden,4
2025-12-03,HOM-SKU-1004,Home & Garden,4
2025-12-04,HOM-SKU-1004,Home & Garden,3
2025-12-05,HOM-SKU-1004,Home & Garden,2
2025-12-06,HOM-SKU-1004,Home & Garden,2
2025-12-07,HOM-SKU-1004,Home & Garden,3
2025-12-08,HOM-SKU-1004,Home & Garden,3
2025-12-09,HOM-SKU-1004,Home & Garden,4
2025-12-10,HOM-SKU-1004,Home & Garden,4
2025-12-11,HOM-SKU-1004,Home & Garden,3
2025-12-12,HOM-SKU-1004,Home & Garden,2
2025-12-13,HOM-SKU-1004,Home & Garden,2
2025-12-14,HOM-SKU-1004,Home & Garden,2
2025-12-15,HOM-SKU-1004,Home & Garden,0
2025-12-16,HOM-SKU-1004,Home & Garden,4
2025-12-17,HOM-SKU-1004,Home & Garden,4
2025-12-18,HOM-SKU-1004,Home & Garden,3
2025-12-19,HOM-SKU-1004,Home & Garden,2
2025-12-20,HOM-SKU-1004,Home & Garden,2
2025-12-21,HOM-SKU-1004,Home & Garden,2
2025-12-22,HOM-SKU-1004,Home & Garden,0
2025-12-23,HOM-SKU-1004,Home & Garden,4
2025-12-24,HOM-SKU-1004,Home & Garden,4
2025-12-25,HOM-SKU-1004,Home & Garden,3
2025-12-26,HOM-SKU-1004,Home & Garden,0
2025-12-27,HOM-SKU-1004,Home & Garden,2
2025-12-28,HOM-SKU-1004,Home & Garden,2
2025-12-29,HOM-SKU-1004,Home & Garden,3
2025-12-30,HOM-SKU-1004,Home & Garden,4
2025-12-31,HOM-SKU-1004,Home & Garden,4
2026-01-01,HOM-SKU-1004,Home & Garden,3
2026-01-02,HOM-SKU-1004,Home & Garden,2
2026-01-03,HOM-SKU-1004,Home & Garden,2
2026-01-04,HOM-SKU-1004,Home & Garden,2
2026-01-05,HOM-SKU-1004,Home & Garden,3
2026-01-06,HOM-SKU-1004,Home & Garden,4
2026-01-07,HOM-SKU-1004,Home & Garden,4
2026-01-08,HOM-SKU-1004,Home & Garden,3
2026-01-09,HOM-SKU-1004,Home & Garden,0
2026-01-10,HOM-SKU-1004,Home & Garden,2
2026-01-11,HOM-SKU-1004,Home & Garden,2
2026-01-12,HOM-SKU-1004,Home & Garden,3
2026-01-13,HOM-SKU-1004,Home & Garden,4
2026-01-14,HOM-SKU-1004,Home & Garden,3
2026-01-15,HOM-SKU-1004,Home & Garden,2
2026-01-16,HOM-SKU-1004,Home & Garden,2
2026-01-17,HOM-SKU-1004,Home & Garden,2
2026-01-18,HOM-SKU-1004,Home & Garden,2
2026-01-19,HOM-SKU-1004,Home & Garden,3
2026-01-20,HOM-SKU-1004,Home & Garden,4
2026-01-21,HOM-SKU-1004,Home & Garden,3
2026-01-22,HOM-SKU-1004,Home & Garden,2
2026-01-23,HOM-SKU-1004,Home & Garden,2
2026-01-24,HOM-SKU-1004,Home & Garden,2
2026-01-25,HOM-SKU-1004,Home & Garden,2
2026-01-26,HOM-SKU-1004,Home & Garden,3
2026-01-27,HOM-SKU-1004,Home & Garden,4
2026-01-28,HOM-SKU-1004,Home & Garden,0
2026-01-29,HOM-SKU-1004,Home & Garden,0
2026-01-30,HOM-SKU-1004,Home & Garden,2
2026-01-31,HOM-SKU-1004,Home & Garden,2
2026-02-01,HOM-SKU-1004,Home & Garden,2
2026-02-02,HOM-SKU-1004,Home & Garden,3
2026-02-03,HOM-SKU-1004,Home & Garden,0
2026-02-04,HOM-SKU-1004,Home & Garden,3
2026-02-05,HOM-SKU-1004,Home & Garden,2
2026-02-06,HOM-SKU-1004,Home & Garden,2
2026-02-07,HOM-SKU-1004,Home & Garden,0
2026-02-08,HOM-SKU-1004,Home & Garden,2
2026-02-09,HOM-SKU-1004,Home & Garden,3
2026-02-10,HOM-SKU-1004,Home & Garden,4
2026-02-11,HOM-SKU-1004,Home & Garden,3
2026-02-12,HOM-SKU-1004,Home & Garden,2
2026-02-13,HOM-SKU-1004,Home & Garden,0
2026-02-14,HOM-SKU-1004,Home & Garden,2
2026-02-15,HOM-SKU-1004,Home & Garden,2
2026-02-16,HOM-SKU-1004,Home & Garden,3
2026-02-17,HOM-SKU-1004,Home & Garden,4
2026-02-18,HOM-SKU-1004,Home & Garden,3
2026-02-19,HOM-SKU-1004,Home & Garden,2
2026-02-20,HOM-SKU-1004,Home & Garden,1
2026-02-21,HOM-SKU-1004,Home & Garden,0
2026-02-22,HOM-SKU-1004,Home & Garden,2
2026-02-23,HOM-SKU-1004,Home & Garden,3
2026-02-24,HOM-SKU-1004,Home & Garden,4
2026-02-25,HOM-SKU-1004,Home & Garden,3
2026-02-26,HOM-SKU-1004,Home & Garden,2
2026-02-27,HOM-SKU-1004,Home & Garden,0
2025-09-01,HOM-SKU-1005,Home & Garden,44
2025-09-02,HOM-SKU-1005,Home & Garden,55
2025-09-03,HOM-SKU-1005,Home & Garden,49
2025-09-04,HOM-SKU-1005,Home & Garden,42
2025-09-05,HOM-SKU-1005,Home & Garden,40
2025-09-06,HOM-SKU-1005,Home & Garden,24
2025-09-07,HOM-SKU-1005,Home & Garden,27
2025-09-08,HOM-SKU-1005,Home & Garden,39
2025-09-09,HOM-SKU-1005,Home & Garden,56
2025-09-10,HOM-SKU-1005,Home & Garden,57
2025-09-11,HOM-SKU-1005,Home & Garden,0
2025-09-12,HOM-SKU-1005,Home & Garden,23
2025-09-13,HOM-SKU-1005,Home & Garden,19
2025-09-14,HOM-SKU-1005,Home & Garden,25
2025-09-15,HOM-SKU-1005,Home & Garden,32
2025-09-16,HOM-SKU-1005,Home & Garden,47
2025-09-17,HOM-SKU-1005,Home & Garden,45
2025-09-18,HOM-SKU-1005,Home & Garden,50
2025-09-19,HOM-SKU-1005,Home & Garden,0
2025-09-20,HOM-SKU-1005,Home & Garden,27
2025-09-21,HOM-SKU-1005,Home & Garden,0
2025-09-22,HOM-SKU-1005,Home & Garden,42
2025-09-23,HOM-SKU-1005,Home & Garden,59
2025-09-24,HOM-SKU-1005,Home & Garden,50
2025-09-25,HOM-SKU-1005,Home & Garden,39
2025-09-26,HOM-SKU-1005,Home & Garden,28
2025-09-27,HOM-SKU-1005,Home & Garden,23
2025-09-28,HOM-SKU-1005,Home & Garden,19
2025-09-29,HOM-SKU-1005,Home & Garden,32
2025-09-30,HOM-SKU-1005,Home & Garden,58
2025-10-01,HOM-SKU-1005,Home & Garden,45
2025-10-02,HOM-SKU-1005,Home & Garden,39
2025-10-03,HOM-SKU-1005,Home & Garden,25
2025-10-04,HOM-SKU-1005,Home & Garden,16
2025-10-05,HOM-SKU-1005,Home & Garden,23
2025-10-06,HOM-SKU-1005,Home & Garden,41
2025-10-07,HOM-SKU-1005,Home & Garden,48
2025-10-08,HOM-SKU-1005,Home & Garden,59
2025-10-09,HOM-SKU-1005,Home & Garden,47
2025-10-10,HOM-SKU-1005,Home & Garden,20
2025-10-11,HOM-SKU-1005,Home & Garden,20
2025-10-12,HOM-SKU-1005,Home & Garden,26
2025-10-13,HOM-SKU-1005,Home & Garden,32
2025-10-14,HOM-SKU-1005,Home & Garden,46
2025-10-15,HOM-SKU-1005,Home & Garden,52
2025-10-16,HOM-SKU-1005,Home & Garden,33
2025-10-17,HOM-SKU-1005,Home & Garden,34
2025-10-18,HOM-SKU-1005,Home & Garden,20
2025-10-19,HOM-SKU-1005,Home & Garden,28
2025-10-20,HOM-SKU-1005,Home & Garden,43
2025-10-21,HOM-SKU-1005,Home & Garden,57
2025-10-22,HOM-SKU-1005,Home & Garden,47
2025-10-23,HOM-SKU-1005,Home & Garden,38
2025-10-24,HOM-SKU-1005,Home & Garden,27
2025-10-25,HOM-SKU-1005,Home & Garden,21
2025-10-26,HOM-SKU-1005,Home & Garden,22
2025-10-27,HOM-SKU-1005,Home & Garden,43
2025-10-28,HOM-SKU-1005,Home & Garden,53
2025-10-29,HOM-SKU-1005,Home & Garden,47
2025-10-30,HOM-SKU-1005,Home & Garden,30
2025-10-31,HOM-SKU-1005,Home & Garden,0
2025-11-01,HOM-SKU-1005,Home & Garden,15
2025-11-02,HOM-SKU-1005,Home & Garden,21
2025-11-03,HOM-SKU-1005,Home & Garden,38
2025-11-04,HOM-SKU-1005,Home & Garden,55
2025-11-05,HOM-SKU-1005,Home & Garden,51
2025-11-06,HOM-SKU-1005,Home & Garden,35
2025-11-07,HOM-SKU-1005,Home & Garden,19
2025-11-08,HOM-SKU-1005,Home & Garden,19
2025-11-09,HOM-SKU-1005,Home & Garden,30
2025-11-10,HOM-SKU-1005,Home & Garden,44
2025-11-11,HOM-SKU-1005,Home & Garden,51
2025-11-12,HOM-SKU-1005,Home & Garden,48
2025-11-13,HOM-SKU-1005,Home & Garden,31
2025-11-14,HOM-SKU-1005,Home & Garden,25
2025-11-15,HOM-SKU-1005,Home & Garden,21
2025-11-16,HOM-SKU-1005,Home & Garden,27
2025-11-17,HOM-SKU-1005,Home & Garden,47
2025-11-18,HOM-SKU-1005,Home & Garden,47
2025-11-19,HOM-SKU-1005,Home & Garden,38
2025-11-20,HOM-SKU-1005,Home & Garden,40
2025-11-21,HOM-SKU-1005,Home & Garden,17
2025-11-22,HOM-SKU-1005,Home & Garden,0
2025-11-23,HOM-SKU-1005,Home & Garden,33
2025-11-24,HOM-SKU-1005,Home & Garden,0
2025-11-25,HOM-SKU-1005,Home & Garden,49
2025-11-26,HOM-SKU-1005,Home & Garden,41
2025-11-27,HOM-SKU-1005,Home & Garden,26
2025-11-28,HOM-SKU-1005,Home & Garden,21
2025-11-29,HOM-SKU-1005,Home & Garden,19
2025-11-30,HOM-SKU-1005,Home & Garden,25
2025-12-01,HOM-SKU-1005,Home & Garden,47
2025-12-02,HOM-SKU-1005,Home & Garden,56
2025-12-03,HOM-SKU-1005,Home & Garden,0
2025-12-04,HOM-SKU-1005,Home & Garden,25
2025-12-05,HOM-SKU-1005,Home & Garden,27
2025-12-06,HOM-SKU-1005,Home & Garden,13
2025-12-07,HOM-SKU-1005,Home & Garden,33
2025-12-08,HOM-SKU-1005,Home & Garden,0
2025-12-09,HOM-SKU-1005,Home & Garden,45
2025-12-10,HOM-SKU-1005,Home & Garden,43
2025-12-11,HOM-SKU-1005,Home & Garden,31
2025-12-12,HOM-SKU-1005,Home & Garden,0
2025-12-13,HOM-SKU-1005,Home & Garden,10
2025-12-14,HOM-SKU-1005,Home & Garden,19
2025-12-15,HOM-SKU-1005,Home & Garden,45
2025-12-16,HOM-SKU-1005,Home & Garden,49
2025-12-17,HOM-SKU-1005,Home & Garden,46
